dp_id,dp_life_id,desc_count
rhc97971,obpdef2-32-19081020,1
rhc97972,rhc108475,3
rhc97973,obpdef2-34-19081020,1
rhc97974,obpdef1-53-19070225,2
rhc97975,rhc106052,5
rhc97976,rhc107892,4
rhc97977,rhc105803,2
rhc97978,rhc59045,3
rhc97979,rhc107321,3
rhc9798,rhc9798,1
rhc97980,rhc119160,6
rhc97981,rhc97981,1
rhc97982,rhc97982,1
rhc97983,rhc108389,2
rhc97984,rhc121112,5
rhc97985,obpdef1-711-19011021,1
rhc97986,rhc97986,1
rhc97987,rhc61442,4
rhc97988,rhc97988,1
rhc97989,rhc103546,4
rhc9799,rhc9799,1
rhc97990,rhc97990,1
rhc97991,rhc97991,1
rhc97992,rhc120483,2
rhc97993,rhc97993,1
rhc97994,rhc97994,1
rhc97995,rhc54009,3
rhc97996,rhc112902,5
rhc97997,rhc117037,4
rhc97998,rhc83418,2
rhc97999,rhc117028,3
rhc98,obpdef4-567-18630406,1
rhc980,rhc980,1
rhc9800,rhc9800,1
rhc98000,rhc110720,2
rhc98001,rhc98001,1
rhc98002,rhc98002,1
rhc98003,rhc104959,3
rhc98004,rhc59312,3
rhc98005,rhc119702,2
rhc98006,rhc121911,7
rhc98007,rhc98007,1
rhc98008,rhc98008,1
rhc98009,rhc123434,2
rhc9801,rhc9801,1
rhc98010,rhc56217,6
rhc98011,rhc108324,4
rhc98012,rhc102276,5
rhc98013,rhc98013,1
rhc98014,rhc98014,1
rhc98015,rhc98015,1
rhc98016,rhc65742,2
rhc98017,rhc112823,3
rhc98018,rhc98018,1
rhc98019,rhc110614,4
rhc9802,rhc9802,1
rhc98020,rhc110887,4
rhc98021,rhc105239,2
rhc98022,rhc108518,7
rhc98023,rhc98023,1
rhc98024,rhc116510,3
rhc98025,obpdef1-18-19100111,2
rhc98026,rhc98026,1
rhc98027,rhc106228,2
rhc98028,rhc98028,1
rhc98029,rhc119792,2
rhc9803,rhc9803,1
rhc98030,rhc98030,1
rhc98031,rhc98031,1
rhc98032,rhc98032,1
rhc98033,rhc124033,2
rhc98034,rhc98034,1
rhc98035,rhc57780,2
rhc98036,rhc38043,4
rhc98037,rhc98037,1
rhc98038,rhc98038,1
rhc98039,rhc105926,4
rhc9804,rhc9804,1
rhc98040,rhc117968,5
rhc98041,rhc98041,1
rhc98042,rhc109142,4
rhc98043,rhc105250,4
rhc98044,rhc103696,2
rhc98045,rhc98045,1
rhc98046,rhc98046,1
rhc98047,rhc107624,3
rhc98048,rhc98048,1
rhc98049,rhc118331,2
rhc9805,rhc9805,1
rhc98050,rhc98050,1
rhc98051,rhc98051,1
rhc98052,rhc98052,1
rhc98053,rhc107293,4
rhc98054,rhc108535,2
rhc98055,rhc107800,3
rhc98056,rhc98056,1
rhc98057,rhc109441,8
rhc98058,rhc107449,5
rhc98059,rhc90231,2
rhc9806,rhc9806,1
rhc98060,rhc111413,4
rhc98061,rhc102826,5
rhc98062,rhc98062,1
rhc98063,rhc98063,1
rhc98064,rhc64342,4
rhc98065,rhc102721,9
rhc98066,rhc33478,4
rhc98067,rhc59859,2
rhc98068,rhc65687,4
rhc98069,rhc98069,1
rhc9807,obpdef2-401-18780408,1
rhc98070,rhc98070,1
rhc98071,rhc98071,1
rhc98072,rhc107009,3
rhc98073,rhc98073,1
rhc98074,rhc98074,1
rhc98075,rhc98075,1
rhc98076,rhc105500,3
rhc98077,rhc98077,1
rhc98078,rhc106174,3
rhc98079,rhc116371,2
rhc9808,rhc14129,3
rhc98080,obpdef1-50-18980620,1
rhc98081,obpdef1-57-19070108,1
rhc98082,obpdef1-745-19051016,4
rhc98083,rhc62176,2
rhc98084,obpdef1-58-19120423,5
rhc98085,obpdef2-56-19110905,4
rhc98086,rhc77303,2
rhc98087,rhc47255,4
rhc98088,rhc106516,2
rhc98089,rhc78456,2
rhc9809,rhc9809,1
rhc98090,rhc98090,1
rhc98091,rhc102692,10
rhc98092,rhc40498,5
rhc98093,rhc98093,1
rhc98094,rhc107121,6
rhc98095,rhc119966,3
rhc98096,rhc98096,1
rhc98097,rhc121822,3
rhc98098,rhc105082,2
rhc98099,rhc109135,7
rhc981,rhc981,1
rhc9810,rhc9810,1
rhc98100,rhc98100,1
rhc98101,rhc109350,2
rhc98102,rhc103650,5
rhc98103,rhc116873,5
rhc98104,rhc109652,5
rhc98105,rhc88085,2
rhc98106,rhc104540,5
rhc98107,rhc105961,3
rhc98108,rhc110080,9
rhc98109,rhc61480,2
rhc9811,rhc9811,1
rhc98110,rhc98110,1
rhc98111,rhc113173,2
rhc98112,rhc86748,3
rhc98113,obpdef1-31-19100405,1
rhc98114,rhc98114,1
rhc98115,rhc119469,4
rhc98116,rhc91820,2
rhc98117,rhc103879,5
rhc98118,rhc78499,3
rhc98119,rhc98119,1
rhc9812,rhc9812,1
rhc98120,rhc109902,3
rhc98121,rhc98121,1
rhc98122,rhc85262,2
rhc98123,rhc98123,1
rhc98124,rhc98124,1
rhc98125,rhc107076,4
rhc98126,rhc98126,1
rhc98127,rhc98127,1
rhc98128,rhc107401,5
rhc98129,rhc113958,3
rhc9813,rhc9813,1
rhc98130,rhc110455,4
rhc98131,rhc83255,2
rhc98132,rhc98132,1
rhc98133,rhc98133,1
rhc98134,rhc98134,1
rhc98135,rhc98135,1
rhc98136,rhc109215,2
rhc98137,rhc98137,1
rhc98138,rhc118643,2
rhc98139,rhc113685,2
rhc9814,obpdef1-597-18860503,1
rhc98140,rhc98140,1
rhc98141,rhc98141,1
rhc98142,rhc98142,1
rhc98143,rhc98143,1
rhc98144,obpdef1-332-19010422,1
rhc98145,rhc98145,1
rhc98146,rhc98146,1
rhc98147,rhc98147,1
rhc98148,rhc98148,1
rhc98149,rhc125244,4
rhc9815,rhc9815,1
rhc98150,rhc122663,5
rhc98151,rhc114321,3
rhc98152,rhc84859,3
rhc98153,rhc98153,1
rhc98154,rhc98154,1
rhc98155,obpdef1-341-18900324,5
rhc98156,rhc106247,6
rhc98157,rhc98157,1
rhc98158,rhc103567,2
rhc98159,rhc68528,2
rhc9816,rhc9816,1
rhc98160,rhc105860,4
rhc98161,rhc98161,1
rhc98162,rhc98162,1
rhc98163,rhc106868,4
rhc98164,rhc98164,1
rhc98165,rhc98165,1
rhc98166,rhc104730,3
rhc98167,rhc102187,9
rhc98168,rhc90468,2
rhc98169,rhc116608,9
rhc9817,rhc9817,1
rhc98170,rhc70910,3
rhc98171,rhc74814,3
rhc98172,rhc110976,4
rhc98173,rhc112717,2
rhc98174,rhc106264,7
rhc98175,rhc105430,3
rhc98176,rhc103697,3
rhc98177,rhc118104,3
rhc98178,rhc98178,1
rhc98179,rhc98179,1
rhc9818,rhc9818,1
rhc98180,rhc106808,2
rhc98181,rhc98181,1
rhc98182,rhc98182,1
rhc98183,rhc98183,1
rhc98184,rhc98184,1
rhc98185,obpdef1-835-18810912,1
rhc98186,rhc114044,2
rhc98187,rhc105290,6
rhc98188,rhc98188,1
rhc98189,rhc103304,6
rhc9819,rhc9819,1
rhc98190,rhc98190,1
rhc98191,rhc106789,5
rhc98192,rhc104168,5
rhc98193,rhc98193,1
rhc98194,rhc98194,1
rhc98195,rhc121779,3
rhc98196,rhc88304,2
rhc98197,rhc88897,2
rhc98198,rhc90665,2
rhc98199,rhc102527,5
rhc982,rhc982,1
rhc9820,rhc9820,1
rhc98200,rhc98200,1
rhc98201,rhc93593,2
rhc98202,rhc95125,2
rhc98203,rhc117779,5
rhc98204,rhc98204,1
rhc98205,rhc98205,1
rhc98206,rhc108140,4
rhc98207,rhc86523,2
rhc98208,rhc106874,7
rhc98209,rhc98209,1
rhc9821,obpdef1-420-18940430,1
rhc98210,rhc62518,4
rhc98211,obpdef1-644-18940723,4
rhc98212,rhc102918,5
rhc98213,rhc102645,5
rhc98214,rhc98214,1
rhc98215,rhc101600,3
rhc98216,rhc98216,2
rhc98217,rhc105291,2
rhc98218,rhc101911,3
rhc98219,rhc119720,2
rhc9822,rhc24662,2
rhc98220,rhc98220,1
rhc98221,rhc98221,1
rhc98222,rhc98222,1
rhc98223,rhc98223,1
rhc98224,rhc98224,1
rhc98225,rhc98225,1
rhc98226,rhc98226,1
rhc98227,rhc98227,1
rhc98228,rhc98228,1
rhc98229,rhc104169,2
rhc9823,rhc9823,1
rhc98230,rhc98230,1
rhc98231,rhc98231,1
rhc98232,rhc98232,1
rhc98233,rhc98233,1
rhc98234,rhc116108,3
rhc98235,rhc108118,3
rhc98236,rhc98236,1
rhc98237,rhc98237,1
rhc98238,rhc98238,1
rhc98239,rhc98239,1
rhc9824,rhc9824,1
rhc98240,rhc98240,1
rhc98241,rhc107093,2
rhc98242,rhc112954,2
rhc98243,rhc98243,1
rhc98244,rhc98244,1
rhc98245,rhc98245,1
rhc98246,rhc85416,2
rhc98247,rhc89964,2
rhc98248,rhc100072,17
rhc98249,rhc73598,2
rhc9825,rhc9825,1
rhc98250,rhc98250,1
rhc98251,rhc98251,1
rhc98252,rhc116033,4
rhc98253,rhc100418,7
rhc98254,rhc107383,4
rhc98255,obpdef1-30-19081110,1
rhc98256,rhc98256,1
rhc98257,obpdef1-48-19081020,1
rhc98258,rhc98258,1
rhc98259,rhc98259,1
rhc9826,rhc9826,1
rhc98260,rhc111437,7
rhc98261,rhc104855,9
rhc98262,rhc109996,4
rhc98263,rhc98263,1
rhc98264,rhc113598,7
rhc98265,rhc69685,2
rhc98266,rhc98266,1
rhc98267,rhc98267,1
rhc98268,rhc98268,1
rhc98269,rhc56670,3
rhc9827,rhc24668,2
rhc98270,rhc67299,3
rhc98271,rhc85201,2
rhc98272,rhc106317,6
rhc98273,rhc98273,1
rhc98274,rhc59233,3
rhc98275,rhc112721,6
rhc98276,rhc123776,2
rhc98277,rhc56109,2
rhc98278,rhc114706,4
rhc98279,rhc103078,7
rhc9828,rhc14151,2
rhc98280,rhc120745,4
rhc98281,rhc67253,3
rhc98282,rhc108563,3
rhc98283,rhc98283,1
rhc98284,rhc98284,1
rhc98285,rhc98285,1
rhc98286,rhc106009,7
rhc98287,rhc98287,1
rhc98288,rhc109805,3
rhc98289,rhc110488,5
rhc9829,rhc9829,1
rhc98290,rhc81433,2
rhc98291,rhc110853,4
rhc98292,rhc77752,2
rhc98293,rhc119026,5
rhc98294,rhc98294,1
rhc98295,rhc133419,2
rhc98296,rhc125071,2
rhc98297,rhc98297,1
rhc98298,rhc105981,2
rhc98299,rhc110016,2
rhc983,rhc983,1
rhc9830,rhc9830,1
rhc98300,rhc98300,1
rhc98301,rhc98301,1
rhc98302,obpdef3-87-19100906,1
rhc98303,rhc98303,1
rhc98304,rhc98304,1
rhc98305,rhc98305,1
rhc98306,rhc79824,3
rhc98307,rhc98307,1
rhc98308,rhc98308,1
rhc98309,rhc46036,4
rhc9831,rhc9831,1
rhc98310,rhc60646,6
rhc98311,rhc102912,4
rhc98312,rhc98312,1
rhc98313,rhc100900,6
rhc98314,rhc104747,7
rhc98315,rhc98315,1
rhc98316,rhc106366,5
rhc98317,rhc83297,2
rhc98318,rhc83411,2
rhc98319,rhc105511,3
rhc9832,rhc9832,1
rhc98320,rhc75536,2
rhc98321,rhc81603,2
rhc98322,rhc110886,7
rhc98323,rhc110192,4
rhc98324,rhc89369,2
rhc98325,rhc89492,2
rhc98326,rhc105695,5
rhc98327,rhc91680,2
rhc98328,rhc69180,7
rhc98329,rhc106365,4
rhc9833,obpdef1-1056-18871024,1
rhc98330,rhc91137,2
rhc98331,rhc98331,1
rhc98332,obpdef1-25-19101011,1
rhc98333,rhc98333,1
rhc98334,rhc119975,2
rhc98335,rhc98335,1
rhc98336,rhc98336,1
rhc98337,rhc123896,3
rhc98338,rhc103949,2
rhc98339,rhc123480,5
rhc9834,rhc9834,1
rhc98340,rhc98340,1
rhc98341,rhc105423,2
rhc98342,rhc98342,1
rhc98343,obpdef1-661-18710918,1
rhc98344,rhc103502,4
rhc98345,rhc98345,1
rhc98346,rhc98346,1
rhc98347,rhc98347,1
rhc98348,rhc101606,2
rhc98349,rhc101277,4
rhc9835,rhc9835,1
rhc98350,rhc98350,1
rhc98351,rhc98351,1
rhc98352,rhc98352,1
rhc98353,rhc98353,1
rhc98354,rhc59745,2
rhc98355,rhc87557,3
rhc98356,rhc98356,1
rhc98357,rhc105628,3
rhc98358,rhc112283,3
rhc98359,rhc66934,3
rhc9836,obpdef1-478-18630302,1
rhc98360,rhc113501,5
rhc98361,rhc98361,1
rhc98362,rhc111402,5
rhc98363,rhc108561,3
rhc98364,rhc73074,3
rhc98365,rhc112270,2
rhc98366,rhc92691,2
rhc98367,rhc98367,1
rhc98368,rhc98368,1
rhc98369,rhc75104,2
rhc9837,rhc9837,1
rhc98370,rhc98370,1
rhc98371,rhc62109,3
rhc98372,rhc105733,6
rhc98373,rhc113829,6
rhc98374,rhc98374,1
rhc98375,rhc93398,2
rhc98376,rhc98376,1
rhc98377,rhc98377,1
rhc98378,obpdef3-179-18760131,1
rhc98379,rhc98379,1
rhc9838,rhc9838,1
rhc98380,rhc71847,3
rhc98381,rhc68174,3
rhc98382,rhc102887,4
rhc98383,rhc113747,7
rhc98384,rhc82433,2
rhc98385,rhc126241,4
rhc98386,rhc116721,3
rhc98387,rhc114149,5
rhc98388,rhc124293,4
rhc98389,rhc98389,1
rhc9839,rhc9839,1
rhc98390,rhc98390,1
rhc98391,rhc98391,1
rhc98392,rhc105586,3
rhc98393,obpdef1-454-18920404,4
rhc98394,rhc57654,3
rhc98395,rhc115110,2
rhc98396,rhc98396,1
rhc98397,rhc93876,2
rhc98398,rhc69652,2
rhc98399,rhc116932,4
rhc984,obpdef1-37-18671118,1
rhc9840,obpdef1-423-18880423,1
rhc98400,rhc79696,2
rhc98401,obpdef1-64-19120611,6
rhc98402,rhc98402,1
rhc98403,rhc107496,4
rhc98404,rhc91393,2
rhc98405,rhc98405,1
rhc98406,rhc92246,2
rhc98407,rhc120704,3
rhc98408,obpdef1-41-19070528,1
rhc98409,obpdef1-50-19090622,2
rhc9841,rhc9841,1
rhc98410,rhc98410,1
rhc98411,rhc98411,1
rhc98412,rhc103374,2
rhc98413,rhc129972,2
rhc98414,obpdef1-54-19100531,1
rhc98415,rhc98415,1
rhc98416,rhc98416,1
rhc98417,rhc110507,2
rhc98418,rhc98418,1
rhc98419,rhc98419,1
rhc9842,obpdef1-547-18830430,1
rhc98420,rhc98420,1
rhc98421,rhc49855,4
rhc98422,rhc108844,7
rhc98423,rhc109694,4
rhc98424,rhc105420,5
rhc98425,rhc116791,5
rhc98426,rhc107154,4
rhc98427,rhc98427,1
rhc98428,rhc79877,3
rhc98429,rhc103881,4
rhc9843,rhc9843,1
rhc98430,rhc107283,3
rhc98431,rhc98431,1
rhc98432,rhc109825,2
rhc98433,rhc112784,4
rhc98434,rhc104726,6
rhc98435,rhc92127,2
rhc98436,rhc92673,2
rhc98437,rhc106095,3
rhc98438,rhc112310,4
rhc98439,rhc106096,4
rhc9844,rhc9844,1
rhc98440,rhc107197,6
rhc98441,rhc104775,6
rhc98442,rhc113075,5
rhc98443,rhc109446,5
rhc98444,rhc98444,1
rhc98445,rhc81723,3
rhc98446,rhc100800,2
rhc98447,rhc98447,1
rhc98448,rhc106102,8
rhc98449,rhc98449,1
rhc9845,rhc9845,1
rhc98450,obpdef1-778a-18840728,1
rhc98451,rhc98451,1
rhc98452,rhc133285,2
rhc98453,rhc98453,1
rhc98454,rhc100202,2
rhc98455,rhc98455,1
rhc98456,rhc98456,1
rhc98457,rhc118245,2
rhc98458,rhc105120,5
rhc98459,rhc98459,1
rhc9846,rhc9846,1
rhc98460,rhc98460,1
rhc98461,rhc98461,1
rhc98462,rhc98462,1
rhc98463,rhc98463,1
rhc98464,rhc104927,3
rhc98465,rhc112716,2
rhc98466,rhc98466,1
rhc98467,rhc98467,1
rhc98468,rhc98468,1
rhc98469,rhc68870,2
rhc9847,rhc9847,1
rhc98470,rhc98470,1
rhc98471,rhc98471,1
rhc98472,obpdef1-24-19070528,1
rhc98473,rhc58273,3
rhc98474,rhc113819,2
rhc98475,rhc98475,1
rhc98476,rhc81215,2
rhc98477,rhc108269,3
rhc98478,rhc98478,1
rhc98479,rhc106895,2
rhc9848,rhc9848,1
rhc98480,rhc98480,1
rhc98481,rhc27971,3
rhc98482,rhc84397,2
rhc98483,rhc50174,2
rhc98484,rhc98484,1
rhc98485,obpdef1-57-19101115,4
rhc98486,obpdef1-706-18680817,4
rhc98487,rhc123401,3
rhc98488,rhc75708,2
rhc98489,rhc125157,5
rhc9849,rhc9849,1
rhc98490,rhc114574,3
rhc98491,rhc123126,3
rhc98492,rhc108085,4
rhc98493,rhc107577,2
rhc98494,rhc57783,2
rhc98495,rhc100682,2
rhc98496,rhc98496,1
rhc98497,rhc108584,2
rhc98498,rhc115648,5
rhc98499,rhc98499,1
rhc985,rhc985,1
rhc9850,obpdef1-853-18811017,1
rhc98500,rhc112650,3
rhc98501,rhc98501,1
rhc98502,obpdef1-547-18980913,3
rhc98503,rhc106427,6
rhc98504,rhc112709,2
rhc98505,rhc109665,2
rhc98506,rhc98506,1
rhc98507,rhc90675,2
rhc98508,rhc94079,2
rhc98509,obpdef1-20-19101206,1
rhc9851,rhc9851,1
rhc98510,rhc98510,1
rhc98511,rhc98511,1
rhc98512,rhc98512,1
rhc98513,rhc98513,1
rhc98514,rhc98514,1
rhc98515,rhc98515,1
rhc98516,rhc98516,1
rhc98517,rhc98517,1
rhc98518,rhc98518,1
rhc98519,obpdef1-462-19000723,1
rhc9852,obpdef1-379-18820227,1
rhc98520,rhc98520,1
rhc98521,rhc98521,1
rhc98522,rhc98522,1
rhc98523,rhc117825,3
rhc98524,rhc98524,1
rhc98525,rhc103164,3
rhc98526,rhc98526,1
rhc98527,rhc37764,8
rhc98528,rhc98528,1
rhc98529,rhc98529,1
rhc9853,rhc9853,1
rhc98530,rhc98530,1
rhc98531,rhc103569,4
rhc98532,rhc103070,4
rhc98533,rhc100553,6
rhc98534,rhc80371,4
rhc98535,rhc102813,7
rhc98536,rhc98536,1
rhc98537,rhc111277,5
rhc98538,rhc110749,2
rhc98539,rhc98539,1
rhc9854,rhc9854,1
rhc98540,rhc106011,11
rhc98541,rhc79554,3
rhc98542,rhc125917,4
rhc98543,rhc52977,2
rhc98544,rhc114105,5
rhc98545,rhc94089,2
rhc98546,rhc101030,8
rhc98547,rhc90037,2
rhc98548,rhc114288,3
rhc98549,rhc103584,10
rhc9855,rhc9855,1
rhc98550,rhc108139,6
rhc98551,rhc109702,2
rhc98552,rhc98552,1
rhc98553,rhc98553,1
rhc98554,rhc107631,2
rhc98555,rhc98555,1
rhc98556,rhc110830,4
rhc98557,rhc98557,1
rhc98558,rhc98558,1
rhc98559,rhc98559,1
rhc9856,rhc9856,1
rhc98560,rhc107172,2
rhc98561,rhc98561,1
rhc98562,rhc106259,3
rhc98563,rhc109633,4
rhc98564,rhc106048,2
rhc98565,rhc111436,5
rhc98566,obpdef1-53-19060430,1
rhc98567,rhc113066,2
rhc98568,rhc65473,2
rhc98569,rhc106898,3
rhc9857,rhc9857,1
rhc98570,rhc98570,1
rhc98571,rhc98571,1
rhc98572,rhc98572,1
rhc98573,rhc71463,3
rhc98574,rhc135298,2
rhc98575,rhc98575,1
rhc98576,rhc72092,2
rhc98577,rhc98577,1
rhc98578,rhc124977,5
rhc98579,rhc98579,1
rhc9858,rhc9858,1
rhc98580,rhc53313,4
rhc98581,rhc98581,1
rhc98582,rhc98582,1
rhc98583,rhc98583,1
rhc98584,rhc98584,1
rhc98585,rhc108378,2
rhc98586,rhc98586,1
rhc98587,rhc98587,1
rhc98588,rhc98588,1
rhc98589,rhc104886,2
rhc9859,rhc9859,1
rhc98590,rhc98590,1
rhc98591,obpdef1-669-18981024,3
rhc98592,rhc98592,1
rhc98593,obpdef1-25-19080303,2
rhc98594,rhc107400,3
rhc98595,rhc98595,1
rhc98596,rhc95707,2
rhc98597,obpdef1-569-18650508,4
rhc98598,rhc98598,1
rhc98599,rhc98599,1
rhc986,rhc986,1
rhc9860,rhc9860,1
rhc98600,obpdef1-35-19120514,5
rhc98601,obpdef2-63-19100531,2
rhc98602,rhc115387,2
rhc98603,rhc98603,1
rhc98604,rhc98604,1
rhc98605,rhc105230,2
rhc98606,rhc110863,2
rhc98607,rhc112576,2
rhc98608,rhc130570,2
rhc98609,rhc98609,1
rhc9861,rhc9861,1
rhc98610,rhc98610,1
rhc98611,rhc42539,2
rhc98612,rhc110475,10
rhc98613,rhc98613,1
rhc98614,rhc109623,5
rhc98615,rhc119632,4
rhc98616,rhc111459,4
rhc98617,rhc107288,3
rhc98618,rhc89322,2
rhc98619,rhc110303,5
rhc9862,rhc9862,1
rhc98620,rhc104824,4
rhc98621,rhc91868,2
rhc98622,rhc106114,6
rhc98623,rhc71957,3
rhc98624,rhc117994,5
rhc98625,rhc95796,2
rhc98626,rhc98626,1
rhc98627,rhc98627,1
rhc98628,rhc101714,2
rhc98629,rhc118881,2
rhc9863,rhc9863,1
rhc98630,rhc98630,1
rhc98631,rhc98631,1
rhc98632,rhc103783,2
rhc98633,rhc98633,1
rhc98634,rhc106690,2
rhc98635,rhc98635,1
rhc98636,rhc98636,1
rhc98637,rhc98637,1
rhc98638,rhc98638,1
rhc98639,rhc103698,2
rhc9864,rhc9864,1
rhc98640,rhc98640,1
rhc98641,rhc98641,1
rhc98642,rhc111112,5
rhc98643,rhc100962,10
rhc98644,obpdef1-221-19060205,1
rhc98645,rhc105771,3
rhc98646,obpdef1-470-19010624,1
rhc98647,rhc98647,1
rhc98648,rhc98648,1
rhc98649,rhc98649,1
rhc9865,rhc9865,1
rhc98650,rhc98650,1
rhc98651,rhc53539,2
rhc98652,rhc95223,2
rhc98653,rhc124183,3
rhc98654,obpdef1-21-19081020,1
rhc98655,rhc106892,2
rhc98656,rhc132566,4
rhc98657,rhc120025,3
rhc98658,rhc65293,2
rhc98659,rhc107073,5
rhc9866,rhc9866,1
rhc98660,rhc107250,9
rhc98661,rhc123261,6
rhc98662,rhc48970,3
rhc98663,rhc106398,6
rhc98664,rhc64140,2
rhc98665,rhc98665,1
rhc98666,rhc105721,3
rhc98667,rhc108565,3
rhc98668,rhc98668,1
rhc98669,rhc110845,2
rhc9867,rhc9867,1
rhc98670,rhc98670,1
rhc98671,rhc98671,1
rhc98672,rhc98672,1
rhc98673,rhc98673,1
rhc98674,rhc47003,3
rhc98675,rhc92829,2
rhc98676,rhc98676,1
rhc98677,rhc111109,5
rhc98678,rhc106790,2
rhc98679,rhc103875,5
rhc9868,rhc9868,1
rhc98680,rhc107765,3
rhc98681,rhc89708,2
rhc98682,rhc98682,1
rhc98683,rhc98683,1
rhc98684,obpdef1-45-19091207,2
rhc98685,rhc98685,1
rhc98686,rhc105038,2
rhc98687,rhc98687,1
rhc98688,rhc98688,1
rhc98689,rhc64521,3
rhc9869,rhc9869,1
rhc98690,rhc108958,5
rhc98691,obpdef1-417-18970524,1
rhc98692,rhc104376,9
rhc98693,rhc118370,5
rhc98694,rhc93986,2
rhc98695,rhc106250,7
rhc98696,rhc103765,7
rhc98697,rhc111420,4
rhc98698,rhc103942,13
rhc98699,obpdef2-740-18901020,6
rhc987,rhc987,1
rhc9870,rhc9870,1
rhc98700,rhc84798,2
rhc98701,rhc107945,3
rhc98702,rhc106779,3
rhc98703,rhc92768,2
rhc98704,rhc95510,2
rhc98705,rhc98705,1
rhc98706,rhc104158,7
rhc98707,rhc103083,5
rhc98708,rhc90313,2
rhc98709,rhc98709,1
rhc9871,rhc9871,1
rhc98710,rhc45547,2
rhc98711,rhc102451,8
rhc98712,rhc50842,4
rhc98713,rhc67526,4
rhc98714,rhc98714,1
rhc98715,rhc105425,2
rhc98716,rhc98716,1
rhc98717,rhc122390,2
rhc98718,rhc98718,1
rhc98719,rhc98719,1
rhc9872,rhc9872,1
rhc98720,rhc105060,2
rhc98721,rhc98721,1
rhc98722,rhc110773,2
rhc98723,rhc107163,2
rhc98724,rhc107847,5
rhc98725,obpdef1-29-19081208,2
rhc98726,rhc104333,3
rhc98727,rhc88323,2
rhc98728,rhc98728,1
rhc98729,rhc54653,6
rhc9873,rhc9873,1
rhc98730,rhc114794,3
rhc98731,rhc66680,2
rhc98732,rhc98732,1
rhc98733,rhc119339,2
rhc98734,rhc98734,1
rhc98735,rhc116520,7
rhc98736,rhc124153,7
rhc98737,rhc98737,1
rhc98738,rhc54393,5
rhc98739,rhc126380,2
rhc9874,rhc9874,1
rhc98740,rhc55153,3
rhc98741,rhc65929,4
rhc98742,rhc107130,3
rhc98743,rhc98743,1
rhc98744,rhc112136,3
rhc98745,rhc63756,2
rhc98746,rhc98746,1
rhc98747,rhc98747,1
rhc98748,rhc87217,2
rhc98749,rhc98749,1
rhc9875,rhc9875,1
rhc98750,rhc132688,2
rhc98751,obpdef1-743-18930911,5
rhc98752,rhc109634,2
rhc98753,rhc98753,1
rhc98754,rhc98754,1
rhc98755,rhc125719,3
rhc98756,rhc98756,1
rhc98757,rhc112839,3
rhc98758,rhc108706,7
rhc98759,rhc98759,1
rhc9876,rhc9876,1
rhc98760,rhc81560,2
rhc98761,rhc98761,1
rhc98762,rhc85341,2
rhc98763,rhc98763,1
rhc98764,rhc114695,3
rhc98765,rhc98765,1
rhc98766,rhc103142,5
rhc98767,rhc107796,3
rhc98768,rhc112130,3
rhc98769,rhc60837,3
rhc9877,rhc9877,1
rhc98770,rhc98770,1
rhc98771,rhc117394,3
rhc98772,rhc92174,2
rhc98773,rhc98773,1
rhc98774,rhc98774,1
rhc98775,rhc121097,2
rhc98776,rhc98776,1
rhc98777,rhc98777,1
rhc98778,rhc98778,1
rhc98779,rhc98779,1
rhc9878,rhc9878,1
rhc98780,rhc106865,3
rhc98781,rhc54990,4
rhc98782,rhc73055,3
rhc98783,rhc78841,2
rhc98784,rhc105983,8
rhc98785,rhc119268,4
rhc98786,rhc98786,1
rhc98787,rhc112556,3
rhc98788,rhc118092,3
rhc98789,rhc98789,1
rhc9879,rhc9879,1
rhc98790,rhc51655,2
rhc98791,rhc115587,3
rhc98792,rhc120072,4
rhc98793,rhc75873,2
rhc98794,rhc109445,3
rhc98795,rhc98795,1
rhc98796,rhc83403,2
rhc98797,rhc103578,5
rhc98798,rhc109813,2
rhc98799,rhc80380,3
rhc988,obpdef1-435-18760626,1
rhc9880,rhc9880,1
rhc98800,rhc116563,3
rhc98801,rhc73566,2
rhc98802,rhc108394,3
rhc98803,rhc98803,1
rhc98804,rhc98804,1
rhc98805,rhc98805,1
rhc98806,rhc98806,1
rhc98807,rhc98807,1
rhc98808,rhc112949,3
rhc98809,rhc98809,1
rhc9881,rhc9881,1
rhc98810,rhc98810,1
rhc98811,rhc98811,1
rhc98812,rhc98812,1
rhc98813,rhc98813,1
rhc98814,rhc98814,1
rhc98815,rhc98815,1
rhc98816,rhc104837,3
rhc98817,rhc113653,3
rhc98818,rhc104025,3
rhc98819,rhc86619,2
rhc9882,rhc9882,1
rhc98820,rhc107975,6
rhc98821,rhc98821,1
rhc98822,obpdef2-33-19070528,1
rhc98823,rhc105717,13
rhc98824,rhc98824,1
rhc98825,rhc78585,2
rhc98826,rhc98826,1
rhc98827,rhc98827,1
rhc98828,rhc120149,4
rhc98829,rhc106058,5
rhc9883,rhc9883,1
rhc98830,rhc112862,6
rhc98831,rhc98831,1
rhc98832,rhc98832,1
rhc98833,rhc98833,1
rhc98834,rhc111520,3
rhc98835,rhc98835,1
rhc98836,rhc98836,1
rhc98837,rhc98837,1
rhc98838,rhc102189,6
rhc98839,rhc98839,1
rhc9884,rhc9884,1
rhc98840,rhc112562,12
rhc98841,rhc134858,5
rhc98842,rhc108083,3
rhc98843,rhc98843,1
rhc98844,rhc88359,2
rhc98845,rhc98845,1
rhc98846,obpdef2-36-19100308,1
